"X","DATE","LATITUDE","LONGITUDE","OFFENSE","PRECINCT","BOROUGH","JURISDICTION","DAY","MONTH"
919183,2013-12-17,40.8278886850001,-73.875191502,"BURGLARY",43,"BRONX","N.Y. POLICE DEPT","Tuesday","Dec"
1050787,2014-11-10,40.884144183,-73.854153904,"GRAND LARCENY",47,"BRONX","N.Y. POLICE DEPT","Monday","Nov"
961015,2015-09-18,40.708433556,-73.943383791,"BURGLARY",90,"BROOKLYN","N.Y. POLICE DEPT","Friday","Sep"
1106830,2015-02-22,40.655111532,-73.733094067,"BURGLARY",105,"QUEENS","N.Y. POLICE DEPT","Sunday","Feb"
1094216,2015-09-19,40.677605279,-73.82821878,"GRAND LARCENY",106,"QUEENS","N.Y. STATE POLICE","Saturday","Sep"
1006029,2015-11-24,40.7254633540001,-73.807545171,"GRAND LARCENY",107,"QUEENS","N.Y. POLICE DEPT","Tuesday","Nov"
1001369,2013-10-03,40.8146122320001,-73.9139550199999,"ROBBERY",40,"BRONX","N.Y. POLICE DEPT","Thursday","Oct"
810036,2013-06-15,40.7462756950001,-73.9977819389999,"BURGLARY",10,"MANHATTAN","N.Y. POLICE DEPT","Saturday","Jun"
897168,2013-10-16,40.668442123,-73.924121524,"FELONY ASSAULT",77,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Oct"
669230,2013-07-14,40.7629088800001,-74.000142234,"GRAND LARCENY",18,"MANHATTAN","N.Y. POLICE DEPT","Sunday","Jul"
1023602,2014-09-24,40.6950075390001,-73.828469651,"GRAND LARCENY",102,"QUEENS","N.Y. POLICE DEPT","Wednesday","Sep"
858293,2013-03-18,40.7441730680001,-73.993740104,"GRAND LARCENY",13,"MANHATTAN","N.Y. POLICE DEPT","Monday","Mar"
839279,2013-01-03,40.8780192940001,-73.905440195,"GRAND LARCENY",50,"BRONX","N.Y. POLICE DEPT","Thursday","Jan"
854432,2013-12-05,40.665543605,-73.990997179,"GRAND LARCENY",72,"BROOKLYN","N.Y. POLICE DEPT","Thursday","Dec"
1085350,2015-08-12,40.6029515910001,-73.749976261,"RAPE",101,"QUEENS","N.Y. POLICE DEPT","Wednesday","Aug"
939865,2013-02-02,40.6857445700001,-73.861557632,"BURGLARY",102,"QUEENS","N.Y. POLICE DEPT","Saturday","Feb"
988135,2014-09-27,40.806617895,-73.936765755,"FELONY ASSAULT",25,"MANHATTAN","N.Y. POLICE DEPT","Saturday","Sep"
1075711,2014-05-15,40.6516546710001,-73.932324937,"GRAND LARCENY",67,"BROOKLYN","N.Y. POLICE DEPT","Thursday","May"
855109,2013-03-10,40.7628097670001,-73.879103801,"ROBBERY",115,"QUEENS","N.Y. POLICE DEPT","Sunday","Mar"
1048082,2015-11-05,40.8190677860001,-73.9271724979999,"GRAND LARCENY",44,"BRONX","N.Y. POLICE DEPT","Thursday","Nov"
977090,2013-06-21,40.7520716130001,-73.970575055,"GRAND LARCENY",17,"MANHATTAN","N.Y. POLICE DEPT","Friday","Jun"
994787,2014-12-28,40.7112021040001,-73.9610019249999,"BURGLARY",90,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Dec"
1062920,2015-01-23,40.736408028,-73.866688197,"BURGLARY",110,"QUEENS","N.Y. POLICE DEPT","Friday","Jan"
1074222,2014-05-13,40.7612462750001,-73.966813233,"BURGLARY",17,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","May"
809923,2014-04-26,40.858748835,-73.8871826009999,"ROBBERY",48,"BRONX","N.Y. POLICE DEPT","Saturday","Apr"
665374,2013-07-12,40.70444489,-73.9119728699999,"ROBBERY",104,"QUEENS","N.Y. POLICE DEPT","Friday","Jul"
721986,2014-01-29,40.752938187,-73.8829981279999,"ROBBERY",115,"QUEENS","N.Y. POLICE DEPT","Wednesday","Jan"
830367,2015-06-05,40.869158176,-73.922146153,"GRAND LARCENY OF MOTOR VEHICLE",34,"MANHATTAN","N.Y. POLICE DEPT","Friday","Jun"
985058,2013-07-06,40.6787006230001,-73.8885831969999,"FELONY ASSAULT",75,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Jul"
1014687,2015-03-05,40.6982852040001,-73.927062807,"GRAND LARCENY",83,"BROOKLYN","N.Y. POLICE DEPT","Thursday","Mar"
990901,2015-05-03,40.86694472,-73.8691815339999,"FELONY ASSAULT",49,"BRONX","N.Y. POLICE DEPT","Sunday","May"
900144,2013-07-07,40.810378374,-73.927770833,"GRAND LARCENY",40,"BRONX","N.Y. POLICE DEPT","Sunday","Jul"
772513,2014-01-05,40.758383403,-73.833608982,"FELONY ASSAULT",109,"QUEENS","N.Y. HOUSING POLICE","Sunday","Jan"
1000759,2013-09-25,40.5775901900001,-73.976476464,"GRAND LARCENY",60,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Sep"
1077688,2015-02-01,40.7485068130001,-73.990588972,"GRAND LARCENY",14,"MANHATTAN","N.Y. POLICE DEPT","Sunday","Feb"
876268,2014-01-24,40.8695206570001,-73.8917381219999,"FELONY ASSAULT",52,"BRONX","N.Y. POLICE DEPT","Friday","Jan"
1037879,2014-12-25,40.7202828040001,-73.89933995,"GRAND LARCENY",104,"QUEENS","N.Y. POLICE DEPT","Thursday","Dec"
1013953,2013-11-22,40.822844655,-73.941917086,"ROBBERY",32,"MANHATTAN","N.Y. POLICE DEPT","Friday","Nov"
847550,2013-03-05,40.857612143,-73.9084407399999,"ROBBERY",46,"BRONX","N.Y. POLICE DEPT","Tuesday","Mar"
1052522,2014-06-25,40.649082322,-73.904546607,"FELONY ASSAULT",69,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Jun"
1122756,2014-05-26,40.6758296890001,-73.7529693239999,"MURDER & NON-NEGL. MANSLAUGHTE",105,"QUEENS","N.Y. POLICE DEPT","Monday","May"
952674,2013-12-30,40.7555885130001,-73.905743931,"BURGLARY",114,"QUEENS","N.Y. POLICE DEPT","Monday","Dec"
880935,2013-04-30,40.7772143810001,-73.956211673,"GRAND LARCENY",19,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Apr"
1026643,2013-09-06,40.749121191,-73.9861677229999,"BURGLARY",14,"MANHATTAN","N.Y. POLICE DEPT","Friday","Sep"
836892,2013-06-09,40.824877175,-73.903177956,"FELONY ASSAULT",42,"BRONX","N.Y. HOUSING POLICE","Sunday","Jun"
917881,2013-12-17,40.671229038,-73.8827557389999,"GRAND LARCENY",75,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Dec"
1094249,2015-09-04,40.6663597260001,-73.874870142,"GRAND LARCENY OF MOTOR VEHICLE",75,"BROOKLYN","N.Y. POLICE DEPT","Friday","Sep"
998593,2015-09-09,40.821236836,-73.943092722,"ROBBERY",32,"MANHATTAN","N.Y. HOUSING POLICE","Wednesday","Sep"
923356,2014-09-09,40.7784899160001,-73.954235779,"GRAND LARCENY",19,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Sep"
829197,2013-01-20,40.7073202650001,-73.7646182129999,"GRAND LARCENY",103,"QUEENS","N.Y. POLICE DEPT","Sunday","Jan"
1072748,2014-10-03,40.7693060870001,-73.91550818,"GRAND LARCENY",114,"QUEENS","N.Y. POLICE DEPT","Friday","Oct"
1020831,2015-12-07,40.8278199010001,-73.925930756,"GRAND LARCENY",44,"BRONX","N.Y. POLICE DEPT","Monday","Dec"
889120,2013-06-18,40.666413768,-73.991919848,"GRAND LARCENY",72,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Jun"
1040200,2014-04-05,40.688195222,-73.9530032609999,"FELONY ASSAULT",79,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Apr"
683322,2013-07-19,40.7249872080001,-73.9932368139999,"GRAND LARCENY",9,"MANHATTAN","N.Y. POLICE DEPT","Friday","Jul"
939573,2014-11-24,40.698222871,-73.9240515669999,"GRAND LARCENY OF MOTOR VEHICLE",83,"BROOKLYN","N.Y. POLICE DEPT","Monday","Nov"
993974,2015-10-07,40.845984791,-73.9074627909999,"FELONY ASSAULT",46,"BRONX","N.Y. POLICE DEPT","Wednesday","Oct"
1023675,2014-08-12,40.890057793,-73.846871225,"ROBBERY",47,"BRONX","N.Y. POLICE DEPT","Tuesday","Aug"
1014745,2013-10-19,40.8376358730001,-73.8893253159999,"ROBBERY",42,"BRONX","N.Y. POLICE DEPT","Saturday","Oct"
1116451,2015-10-15,40.6750438980001,-73.896675557,"ROBBERY",75,"BROOKLYN","N.Y. POLICE DEPT","Thursday","Oct"
955110,2014-12-18,40.565183394,-74.115009492,"BURGLARY",122,"STATEN ISLAND","N.Y. POLICE DEPT","Thursday","Dec"
735452,2014-04-19,40.6617913150001,-73.908723932,"GRAND LARCENY",73,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Apr"
942129,2015-07-08,40.8523329810001,-73.8630001889999,"ROBBERY",49,"BRONX","N.Y. POLICE DEPT","Wednesday","Jul"
1082474,2015-02-04,40.740769733,-74.0017877349999,"GRAND LARCENY",10,"MANHATTAN","N.Y. POLICE DEPT","Wednesday","Feb"
912388,2014-05-30,40.8202687840001,-73.864952172,"FELONY ASSAULT",43,"BRONX","N.Y. POLICE DEPT","Friday","May"
962140,2015-03-14,40.672132666,-73.907498517,"BURGLARY",73,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Mar"
968945,2015-04-28,40.658158848,-73.918179094,"ROBBERY",67,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Apr"
917377,2014-06-28,40.7730316540001,-73.933750461,"ROBBERY",114,"QUEENS","N.Y. HOUSING POLICE","Saturday","Jun"
746426,2014-05-07,40.671166827,-73.7494069209999,"BURGLARY",105,"QUEENS","N.Y. POLICE DEPT","Wednesday","May"
778066,2013-04-12,40.668466804,-73.896004448,"GRAND LARCENY",75,"BROOKLYN","N.Y. POLICE DEPT","Friday","Apr"
895496,2013-07-22,40.731173805,-73.9919228219999,"GRAND LARCENY",9,"MANHATTAN","N.Y. POLICE DEPT","Monday","Jul"
1070379,2015-06-01,40.568510514,-74.111811792,"GRAND LARCENY",122,"STATEN ISLAND","N.Y. POLICE DEPT","Monday","Jun"
1087161,2015-08-16,40.8795567230001,-73.8742302429999,"ROBBERY",52,"BRONX","N.Y. POLICE DEPT","Sunday","Aug"
1052352,2014-06-25,40.814414915,-73.9405335709999,"GRAND LARCENY",32,"MANHATTAN","N.Y. POLICE DEPT","Wednesday","Jun"
745464,2014-05-07,40.773071622,-73.823271764,"FELONY ASSAULT",109,"QUEENS","N.Y. POLICE DEPT","Wednesday","May"
1122887,2014-08-31,40.6401420490001,-73.946018034,"MURDER & NON-NEGL. MANSLAUGHTE",67,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Aug"
865934,2014-01-12,40.8856196410001,-73.8993029919999,"GRAND LARCENY OF MOTOR VEHICLE",50,"BRONX","N.Y. POLICE DEPT","Sunday","Jan"
1097937,2014-11-01,40.6389073620001,-74.0167705059999,"FELONY ASSAULT",72,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Nov"
1083672,2015-02-23,40.737472885,-73.990229681,"GRAND LARCENY",13,"MANHATTAN","N.Y. POLICE DEPT","Monday","Feb"
873846,2014-11-25,40.8875658370001,-73.862298288,"BURGLARY",47,"BRONX","N.Y. POLICE DEPT","Tuesday","Nov"
857466,2013-02-14,40.6781284900001,-73.749813396,"ROBBERY",105,"QUEENS","N.Y. POLICE DEPT","Thursday","Feb"
773008,2014-08-29,40.6872577680001,-73.869306891,"GRAND LARCENY",75,"BROOKLYN","N.Y. POLICE DEPT","Friday","Aug"
933899,2014-08-04,40.7061016690001,-73.793246036,"GRAND LARCENY",103,"QUEENS","N.Y. POLICE DEPT","Monday","Aug"
926446,2013-09-17,40.738016617,-73.994263916,"BURGLARY",13,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Sep"
834444,2013-01-11,40.8271156070001,-73.948030747,"GRAND LARCENY",30,"MANHATTAN","N.Y. POLICE DEPT","Friday","Jan"
632612,2013-07-28,40.8210039640001,-73.896387514,"FELONY ASSAULT",41,"BRONX","N.Y. POLICE DEPT","Sunday","Jul"
1077338,2014-10-17,40.6792843970001,-73.92905931,"ROBBERY",81,"BROOKLYN","N.Y. POLICE DEPT","Friday","Oct"
711684,2013-12-06,40.811130194,-73.936714506,"ROBBERY",25,"MANHATTAN","N.Y. HOUSING POLICE","Friday","Dec"
842599,2013-01-04,40.7063632700001,-73.931897899,"GRAND LARCENY",90,"BROOKLYN","N.Y. TRANSIT POLICE","Friday","Jan"
1105497,2015-12-14,40.7693318340001,-73.765547093,"GRAND LARCENY",111,"QUEENS","N.Y. POLICE DEPT","Monday","Dec"
941656,2013-10-12,40.7147264290001,-73.941643359,"GRAND LARCENY",90,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Oct"
633915,2013-07-28,40.864166325,-73.927517186,"ROBBERY",34,"MANHATTAN","N.Y. POLICE DEPT","Sunday","Jul"
1116251,2015-10-15,40.5932385890001,-73.977904026,"GRAND LARCENY",61,"BROOKLYN","N.Y. POLICE DEPT","Thursday","Oct"
1079280,2014-06-11,40.643088354,-73.988845388,"GRAND LARCENY",66,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Jun"
894658,2015-11-14,40.8119387850001,-73.9102411919999,"GRAND LARCENY",40,"BRONX","N.Y. POLICE DEPT","Saturday","Nov"
867831,2015-08-05,40.8831199200001,-73.9033209689999,"GRAND LARCENY",50,"BRONX","N.Y. POLICE DEPT","Wednesday","Aug"
1029175,2015-05-31,40.741557019,-73.989575907,"GRAND LARCENY",13,"MANHATTAN","N.Y. POLICE DEPT","Sunday","May"
854503,2013-03-10,40.7430801680001,-73.954736461,"GRAND LARCENY",108,"QUEENS","N.Y. POLICE DEPT","Sunday","Mar"
1106104,2014-11-23,40.606896009,-73.995885013,"GRAND LARCENY OF MOTOR VEHICLE",62,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Nov"
1046160,2015-10-24,40.6813276610001,-73.8917588099999,"GRAND LARCENY OF MOTOR VEHICLE",75,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Oct"
1116150,2015-10-13,40.688595073,-73.8722862989999,"FELONY ASSAULT",75,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Oct"
991081,2013-07-27,40.753469787,-73.831369018,"BURGLARY",109,"QUEENS","N.Y. POLICE DEPT","Saturday","Jul"
852854,2013-03-08,40.828218651,-73.927133575,"GRAND LARCENY",44,"BRONX","N.Y. POLICE DEPT","Friday","Mar"
971929,2014-08-31,40.688839128,-73.95717838,"BURGLARY",79,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Aug"
1034814,2015-07-27,40.6577747090001,-73.9008939559999,"GRAND LARCENY OF MOTOR VEHICLE",73,"BROOKLYN","N.Y. POLICE DEPT","Monday","Jul"
1087768,2015-08-16,40.641089987,-74.012713774,"GRAND LARCENY OF MOTOR VEHICLE",72,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Aug"
672791,2014-04-16,40.8163421530001,-73.9149607419999,"GRAND LARCENY OF MOTOR VEHICLE",40,"BRONX","N.Y. POLICE DEPT","Wednesday","Apr"
1030639,2013-12-08,40.6925576690001,-73.990971896,"GRAND LARCENY",84,"BROOKLYN","N.Y. TRANSIT POLICE","Sunday","Dec"
1039881,2015-01-28,40.6874016190001,-73.940369194,"BURGLARY",79,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Jan"
918188,2014-01-17,40.8654281460001,-73.867864886,"FELONY ASSAULT",49,"BRONX","N.Y. POLICE DEPT","Friday","Jan"
820444,2015-03-16,40.756462958,-73.9829429059999,"BURGLARY",14,"MANHATTAN","N.Y. POLICE DEPT","Monday","Mar"
1080129,2015-06-19,40.749077943,-73.993880399,"BURGLARY",14,"MANHATTAN","N.Y. POLICE DEPT","Friday","Jun"
665332,2013-06-05,40.7224155660001,-73.999334029,"GRAND LARCENY",5,"MANHATTAN","N.Y. POLICE DEPT","Wednesday","Jun"
938076,2014-02-24,40.736920136,-73.9816163899999,"GRAND LARCENY",13,"MANHATTAN","N.Y. POLICE DEPT","Monday","Feb"
860108,2013-04-06,40.8347594680001,-73.9273902159999,"GRAND LARCENY",44,"BRONX","N.Y. POLICE DEPT","Saturday","Apr"
1038110,2013-10-29,40.818158403,-73.903538178,"ROBBERY",40,"BRONX","N.Y. POLICE DEPT","Tuesday","Oct"
1088841,2014-08-13,40.6757437800001,-73.8696142599999,"GRAND LARCENY",75,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Aug"
1062778,2015-06-28,40.708434292,-73.95790521,"ROBBERY",90,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Jun"
796157,2013-05-11,40.716195914,-73.997490746,"ROBBERY",5,"MANHATTAN","N.Y. HOUSING POLICE","Saturday","May"
1033877,2013-10-15,40.6742444430001,-73.9486978319999,"BURGLARY",77,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Oct"
1094512,2015-09-19,40.807353907,-73.9375453069999,"GRAND LARCENY",25,"MANHATTAN","N.Y. POLICE DEPT","Saturday","Sep"
1087962,2015-08-14,40.8202636780001,-73.9456154069999,"ROBBERY",32,"MANHATTAN","N.Y. POLICE DEPT","Friday","Aug"
761551,2015-12-10,40.799196819,-73.9330815169999,"FELONY ASSAULT",25,"MANHATTAN","N.Y. HOUSING POLICE","Thursday","Dec"
782678,2014-09-10,40.83442533,-73.92853975,"ROBBERY",44,"BRONX","N.Y. POLICE DEPT","Wednesday","Sep"
633887,2013-01-29,40.863338448,-73.896469785,"GRAND LARCENY",52,"BRONX","N.Y. POLICE DEPT","Tuesday","Jan"
884282,2015-01-05,40.6939952320001,-73.94168314,"GRAND LARCENY",79,"BROOKLYN","N.Y. POLICE DEPT","Monday","Jan"
944565,2014-12-11,40.8030808130001,-73.9383728609999,"ROBBERY",25,"MANHATTAN","N.Y. POLICE DEPT","Thursday","Dec"
614319,2013-04-16,40.690080972,-73.960559932,"GRAND LARCENY",88,"BROOKLYN","N.Y. TRANSIT POLICE","Tuesday","Apr"
1015266,2014-07-05,40.7568749110001,-73.970544057,"RAPE",17,"MANHATTAN","N.Y. POLICE DEPT","Saturday","Jul"
781717,2013-05-01,40.8350791930001,-73.9171592659999,"GRAND LARCENY",44,"BRONX","N.Y. POLICE DEPT","Wednesday","May"
776688,2014-07-28,40.73872613,-73.763388611,"ROBBERY",111,"QUEENS","N.Y. POLICE DEPT","Monday","Jul"
1118366,2015-11-19,40.7679551100001,-73.982362342,"GRAND LARCENY",18,"MANHATTAN","N.Y. POLICE DEPT","Thursday","Nov"
816121,2013-08-01,40.7106075470001,-74.003695041,"GRAND LARCENY",1,"MANHATTAN","N.Y. POLICE DEPT","Thursday","Aug"
1014030,2015-03-05,40.7349087320001,-73.985070128,"GRAND LARCENY",13,"MANHATTAN","N.Y. POLICE DEPT","Thursday","Mar"
790161,2013-05-02,40.857714908,-73.903198838,"FELONY ASSAULT",46,"BRONX","N.Y. POLICE DEPT","Thursday","May"
1065321,2015-07-29,40.7733438540001,-73.9550552709999,"FELONY ASSAULT",19,"MANHATTAN","N.Y. POLICE DEPT","Wednesday","Jul"
1112863,2015-12-20,40.874281447,-73.8847697479999,"FELONY ASSAULT",52,"BRONX","N.Y. POLICE DEPT","Sunday","Dec"
1046597,2014-10-12,40.6863232150001,-73.873022611,"GRAND LARCENY OF MOTOR VEHICLE",75,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Oct"
751592,2015-10-27,40.754849215,-73.9841199909999,"GRAND LARCENY",14,"MANHATTAN","N.Y. TRANSIT POLICE","Tuesday","Oct"
953860,2014-01-20,40.774681264,-73.920743804,"GRAND LARCENY",114,"QUEENS","N.Y. POLICE DEPT","Monday","Jan"
956007,2013-05-17,40.660957512,-73.929053569,"GRAND LARCENY",67,"BROOKLYN","N.Y. POLICE DEPT","Friday","May"
614318,2013-04-16,40.7100349930001,-73.952165468,"FELONY ASSAULT",90,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Apr"
1089921,2014-12-31,40.8380552900001,-73.9407907139999,"FELONY ASSAULT",33,"MANHATTAN","N.Y. POLICE DEPT","Wednesday","Dec"
991894,2014-11-18,40.7582285730001,-73.989071565,"GRAND LARCENY",14,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Nov"
1036838,2014-09-30,40.7510481800001,-73.987712067,"GRAND LARCENY",14,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Sep"
996653,2013-09-21,40.6339634390001,-74.0857500939999,"GRAND LARCENY",120,"STATEN ISLAND","N.Y. POLICE DEPT","Saturday","Sep"
1077374,2015-06-08,40.8678476790001,-73.864385525,"ROBBERY",49,"BRONX","N.Y. POLICE DEPT","Monday","Jun"
1086650,2015-08-12,40.6250619240001,-73.921717601,"GRAND LARCENY OF MOTOR VEHICLE",63,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Aug"
1109337,2015-03-30,40.598946761,-73.955478743,"GRAND LARCENY",61,"BROOKLYN","N.Y. TRANSIT POLICE","Monday","Mar"
1052770,2013-11-19,40.674287077,-73.809206976,"FELONY ASSAULT",106,"QUEENS","N.Y. POLICE DEPT","Tuesday","Nov"
1092325,2015-06-25,40.7062912260001,-73.796419434,"ROBBERY",103,"QUEENS","N.Y. POLICE DEPT","Thursday","Jun"
1087948,2015-08-14,40.8647347950001,-73.9052313139999,"GRAND LARCENY",52,"BRONX","N.Y. POLICE DEPT","Friday","Aug"
812234,2015-04-19,40.6185652180001,-73.907252165,"FELONY ASSAULT",63,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Apr"
985278,2015-08-06,40.7967904430001,-73.9394044059999,"FELONY ASSAULT",23,"MANHATTAN","N.Y. HOUSING POLICE","Thursday","Aug"
1041579,2014-04-05,40.6761198660001,-73.867259353,"ROBBERY",75,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Apr"
984552,2015-08-06,40.8227302510001,-73.82749368,"FELONY ASSAULT",45,"BRONX","N.Y. HOUSING POLICE","Thursday","Aug"
816949,2013-03-12,40.6129451630001,-73.9199165269999,"BURGLARY",63,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Mar"
914998,2013-12-04,40.6517413450001,-73.9303823769999,"GRAND LARCENY",67,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Dec"
849677,2015-07-19,40.7158865540001,-73.978675016,"ROBBERY",7,"MANHATTAN","N.Y. HOUSING POLICE","Sunday","Jul"
664155,2013-01-10,40.60326467,-74.003242544,"GRAND LARCENY",62,"BROOKLYN","N.Y. POLICE DEPT","Thursday","Jan"
1063546,2014-09-25,40.7518927580001,-73.861052018,"BURGLARY",115,"QUEENS","N.Y. POLICE DEPT","Thursday","Sep"
1102320,2014-11-04,40.838964382,-73.8637469029999,"ROBBERY",43,"BRONX","N.Y. POLICE DEPT","Tuesday","Nov"
924154,2014-09-09,40.698078486,-73.94531477,"FELONY ASSAULT",79,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Sep"
1122831,2014-08-11,40.8166096790001,-73.9567457329999,"MURDER & NON-NEGL. MANSLAUGHTE",26,"MANHATTAN","N.Y. HOUSING POLICE","Monday","Aug"
634539,2013-08-18,40.618097381,-73.993096354,"GRAND LARCENY",62,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Aug"
729764,2013-07-04,40.754503276,-73.9078244839999,"GRAND LARCENY OF MOTOR VEHICLE",114,"QUEENS","N.Y. POLICE DEPT","Thursday","Jul"
959420,2013-05-19,40.8412216470001,-73.9207657279999,"FELONY ASSAULT",44,"BRONX","N.Y. POLICE DEPT","Sunday","May"
935337,2014-02-07,40.6739285740001,-73.8183432019999,"BURGLARY",106,"QUEENS","N.Y. POLICE DEPT","Friday","Feb"
993082,2015-05-04,40.6824015490001,-73.8616547089999,"FELONY ASSAULT",102,"QUEENS","N.Y. POLICE DEPT","Monday","May"
747662,2014-04-25,40.7295064370001,-73.904005661,"GRAND LARCENY OF MOTOR VEHICLE",114,"QUEENS","N.Y. POLICE DEPT","Friday","Apr"
1079023,2015-10-26,40.80551045,-73.950962636,"GRAND LARCENY",28,"MANHATTAN","N.Y. POLICE DEPT","Monday","Oct"
973530,2014-03-11,40.7294908220001,-73.9870305119999,"GRAND LARCENY",9,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Mar"
971462,2013-07-09,40.6558609420001,-73.9101232149999,"GRAND LARCENY OF MOTOR VEHICLE",73,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Jul"
926619,2013-07-29,40.707349487,-73.8962575859999,"BURGLARY",104,"QUEENS","N.Y. POLICE DEPT","Monday","Jul"
1031219,2014-09-08,40.668627986,-73.904630385,"GRAND LARCENY",73,"BROOKLYN","N.Y. HOUSING POLICE","Monday","Sep"
778139,2014-09-05,40.6416835220001,-74.003125504,"GRAND LARCENY",66,"BROOKLYN","N.Y. POLICE DEPT","Friday","Sep"
846068,2015-07-19,40.637435371,-73.897227409,"GRAND LARCENY",69,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Jul"
832816,2013-02-17,40.7356176120001,-73.9926692189999,"GRAND LARCENY",6,"MANHATTAN","N.Y. POLICE DEPT","Sunday","Feb"
1038578,2014-03-22,40.7965711430001,-73.967185687,"GRAND LARCENY",24,"MANHATTAN","N.Y. POLICE DEPT","Saturday","Mar"
1045286,2015-07-26,40.8311163500001,-73.9304115159999,"FELONY ASSAULT",44,"BRONX","N.Y. POLICE DEPT","Sunday","Jul"
686591,2014-08-18,40.71696446,-73.998176117,"GRAND LARCENY",5,"MANHATTAN","N.Y. POLICE DEPT","Monday","Aug"
1006934,2013-07-21,40.7382574650001,-73.8080098029999,"GRAND LARCENY OF MOTOR VEHICLE",107,"QUEENS","N.Y. POLICE DEPT","Sunday","Jul"
996475,2015-01-17,40.7541116800001,-73.715379495,"ROBBERY",105,"QUEENS","N.Y. POLICE DEPT","Saturday","Jan"
937370,2013-09-12,40.8364036730001,-73.866184268,"GRAND LARCENY",43,"BRONX","N.Y. POLICE DEPT","Thursday","Sep"
1040632,2015-12-26,40.7643907360001,-73.7749070419999,"GRAND LARCENY",111,"QUEENS","N.Y. POLICE DEPT","Saturday","Dec"
965456,2015-09-22,40.5870870580001,-73.8138557469999,"ROBBERY",100,"QUEENS","N.Y. POLICE DEPT","Tuesday","Sep"
997266,2013-10-02,40.820650868,-73.926195257,"GRAND LARCENY",44,"BRONX","N.Y. POLICE DEPT","Wednesday","Oct"
928349,2014-09-13,40.8857720610001,-73.830263111,"BURGLARY",47,"BRONX","N.Y. POLICE DEPT","Saturday","Sep"
873688,2014-03-28,40.7765447190001,-73.949626381,"GRAND LARCENY",19,"MANHATTAN","N.Y. POLICE DEPT","Friday","Mar"
1018308,2013-10-23,40.710783222,-73.996632474,"ROBBERY",5,"MANHATTAN","N.Y. HOUSING POLICE","Wednesday","Oct"
846312,2013-08-30,40.741259799,-73.75692004,"BURGLARY",111,"QUEENS","N.Y. POLICE DEPT","Friday","Aug"
1083522,2015-07-05,40.8694704770001,-73.879860804,"FELONY ASSAULT",52,"BRONX","N.Y. POLICE DEPT","Sunday","Jul"
855877,2013-03-18,40.8679268560001,-73.868771044,"GRAND LARCENY",49,"BRONX","N.Y. HOUSING POLICE","Monday","Mar"
1039144,2015-04-04,40.6585176620001,-73.7438895129999,"GRAND LARCENY OF MOTOR VEHICLE",105,"QUEENS","N.Y. POLICE DEPT","Saturday","Apr"
989114,2014-04-27,40.860452971,-73.927875517,"BURGLARY",34,"MANHATTAN","N.Y. POLICE DEPT","Sunday","Apr"
832765,2013-01-21,40.748365462,-73.9071328159999,"ROBBERY",108,"QUEENS","N.Y. POLICE DEPT","Monday","Jan"
690517,2013-03-21,40.738153653,-74.008903662,"GRAND LARCENY",6,"MANHATTAN","N.Y. POLICE DEPT","Thursday","Mar"
